,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.10776846307385225,0.0,0.0,0.041293413173652704,0.014818363273453102,0.0,0.0,1.596806387225553e-05,0.15958483033932158,0.0,0.02985229540918163,0.0,0.2986906187624748,0.3479760479041917
2024-12-02,0.07070658682634735,0.0,0.0,0.00518962075848304,0.04235528942115773,0.040431137724550925,0.0,0.0,1.596806387225553e-05,0.0540998003992016,0.0,0.08542115768463072,0.0,0.34520558882235547,0.35657485029940134
2024-12-03,0.035680638722554905,0.03267864271457086,0.0,0.07904990019960081,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.12595608782435136,0.0,0.3379081836327346,0.3887105788423154
2024-12-04,0.0,0.0,0.0,0.10170858283433132,0.08157285429141721,0.0,0.0,0.0,1.596806387225553e-05,0.04336127744510979,0.0,0.11297405189620761,0.0,0.31771656686626726,0.34265069860279423
2024-12-05,0.0,0.0,0.0,0.09754091816367266,0.08036726546906185,0.0,0.0,0.0,1.596806387225553e-05,0.05257485029940116,0.0,0.12546107784431137,0.0,0.2861477045908183,0.35789221556886225
2024-12-06,0.0,0.0,0.0,0.09596007984031941,0.08875049900199608,0.0,0.0,0.0,1.596806387225553e-05,0.05474650698602797,0.0,0.12619560878243513,0.0,0.27817964071856305,0.35615169660678664
2024-12-07,0.0,3.992015968063883e-05,0.0,0.10027145708582828,0.08045508982035934,0.0,0.0,0.0,0.0,0.05216766467065871,0.0,0.12731337325349312,0.0,0.279704590818363,0.36004790419161675
2024-12-08,0.0,0.0,0.0,0.09727744510978045,0.060223552894211614,0.0,0.0,0.0,0.0,0.06663473053892216,0.0,0.07073852295409189,0.0,0.3444471057884237,0.36067864271457084
2024-12-09,0.0,0.0,0.0,0.0,0.03525748502994012,0.1638642714570858,0.0,0.0,0.0,0.0045109780439121765,0.0,0.09911377245508982,0.0,0.37043512974051895,0.3268183632734531
2024-12-10,0.0,0.0,0.0,0.0003433133732534928,0.03460279441117764,0.1669461077844312,0.0,0.0,0.0,0.0,0.0,0.09141716566866265,0.0,0.3828582834331338,0.3238323353293415
